time,skill,queue,dialing,acw,loginin,free,leave,yuzhan
08:25:30,7252,0,0,0,2,0,2,0
08:25:31,7060,0,0,0,1,0,1,0
08:25:31,7029,0,0,0,0,0,0,0
08:25:35,7252,0,0,0,2,0,2,0
08:25:36,7060,0,0,0,1,0,1,0
08:25:36,7029,0,0,0,0,0,0,0
08:25:40,7252,0,0,0,2,0,2,0
08:25:41,7060,0,0,0,1,0,1,0
08:25:41,7029,0,0,0,0,0,0,0
08:25:45,7252,0,0,0,2,0,2,0
08:25:46,7060,0,0,0,1,0,1,0
08:25:46,7029,0,0,0,0,0,0,0
08:25:50,7252,0,0,0,2,0,2,0
08:25:51,7060,0,0,0,1,0,1,0
08:25:51,7029,0,0,0,0,0,0,0
08:25:55,7252,0,0,0,2,0,2,0
08:25:56,7060,0,0,0,1,0,1,0
08:25:56,7029,0,0,0,0,0,0,0
08:26:00,7252,0,0,0,2,0,2,0
08:26:01,7060,0,0,0,1,0,1,0
08:26:01,7029,0,0,0,0,0,0,0
08:26:05,7252,0,0,0,2,0,2,0
08:26:06,7060,0,0,0,1,0,1,0
08:26:06,7029,0,0,0,0,0,0,0
08:26:10,7252,0,0,0,2,0,2,0
08:26:11,7060,0,0,0,1,0,1,0
08:26:11,7029,0,0,0,0,0,0,0
08:26:15,7252,0,0,0,2,0,2,0
08:26:16,7060,0,0,0,1,0,1,0
08:26:16,7029,0,0,0,0,0,0,0
08:26:20,7252,0,0,0,2,0,2,0
08:26:21,7060,0,0,0,1,0,1,0
08:26:21,7029,0,0,0,0,0,0,0
08:26:25,7252,0,0,0,2,0,2,0
08:26:26,7060,0,0,0,1,0,1,0
08:26:26,7029,0,0,0,0,0,0,0
08:26:30,7252,0,0,0,2,0,2,0
08:26:31,7060,0,0,0,1,0,1,0
08:26:31,7029,0,0,0,0,0,0,0
08:26:35,7252,0,0,0,2,0,2,0
08:26:36,7060,0,0,0,1,0,1,0
08:26:36,7029,0,0,0,0,0,0,0
08:26:40,7252,0,0,0,3,0,3,0
08:26:41,7060,0,0,0,1,0,1,0
08:26:41,7029,0,0,0,0,0,0,0
08:26:45,7252,0,0,0,3,0,3,0
08:26:46,7060,0,0,0,1,0,1,0
08:26:46,7029,0,0,0,0,0,0,0
08:26:50,7252,0,0,0,3,0,3,0
08:26:51,7060,0,0,0,1,0,1,0
08:26:51,7029,0,0,0,0,0,0,0
08:26:55,7252,0,0,0,3,0,3,0
08:26:56,7060,0,0,0,1,0,1,0
08:26:56,7029,0,0,0,0,0,0,0
08:27:00,7252,0,0,0,3,0,3,0
08:27:01,7060,0,0,0,1,0,1,0
08:27:01,7029,0,0,0,0,0,0,0
08:27:05,7252,0,0,0,3,0,3,0
08:27:06,7060,0,0,0,1,0,1,0
08:27:06,7029,0,0,0,0,0,0,0
08:27:10,7252,0,0,0,3,0,3,0
08:27:11,7060,0,0,0,1,0,1,0
08:27:11,7029,0,0,0,0,0,0,0
08:27:15,7252,0,0,0,3,0,3,0
08:27:16,7060,0,0,0,1,0,1,0
08:27:16,7029,0,0,0,0,0,0,0
08:27:20,7252,0,0,0,3,0,3,0
08:27:21,7060,0,0,0,1,0,1,0
08:27:21,7029,0,0,0,0,0,0,0
08:27:25,7252,0,0,0,3,0,3,0
08:27:26,7060,0,0,0,1,0,1,0
08:27:26,7029,0,0,0,0,0,0,0
08:27:30,7252,0,0,0,3,0,3,0
08:27:31,7060,0,0,0,1,0,1,0
08:27:31,7029,0,0,0,0,0,0,0
08:27:35,7252,0,0,0,3,0,3,0
08:27:36,7060,0,0,0,1,0,1,0
08:27:36,7029,0,0,0,0,0,0,0
08:27:40,7252,0,0,0,3,0,3,0
08:27:41,7060,0,0,0,1,0,1,0
08:27:41,7029,0,0,0,0,0,0,0
08:27:45,7252,0,0,0,3,0,3,0
08:27:46,7060,0,0,0,1,0,1,0
08:27:46,7029,0,0,0,0,0,0,0
08:27:50,7252,0,0,0,4,0,4,0
08:27:51,7060,0,0,0,1,0,1,0
08:27:51,7029,0,0,0,0,0,0,0
08:27:55,7252,0,0,0,4,0,4,0
08:27:56,7060,0,0,0,1,0,1,0
08:27:56,7029,0,0,0,0,0,0,0
08:28:00,7252,0,0,0,4,0,4,0
08:28:01,7060,0,0,0,1,0,1,0
08:28:01,7029,0,0,0,0,0,0,0
08:28:05,7252,0,0,0,4,0,4,0
08:28:06,7060,0,0,0,1,0,1,0
08:28:06,7029,0,0,0,0,0,0,0
08:28:10,7252,0,0,0,4,0,4,0
08:28:11,7060,0,0,0,1,0,1,0
08:28:11,7029,0,0,0,0,0,0,0
08:28:15,7252,0,0,0,4,0,4,0
08:28:16,7060,0,0,0,1,0,1,0
08:28:16,7029,0,0,0,0,0,0,0
08:28:20,7252,0,0,0,4,0,4,0
08:28:21,7060,0,0,0,1,0,1,0
08:28:21,7029,0,0,0,0,0,0,0
08:28:25,7252,0,0,0,4,0,4,0
08:28:26,7060,0,0,0,1,0,1,0
08:28:26,7029,0,0,0,0,0,0,0
08:28:30,7252,0,0,0,4,0,4,0
08:28:31,7060,0,0,0,1,0,1,0
08:28:31,7029,0,0,0,0,0,0,0
08:28:35,7252,0,0,0,4,0,4,0
08:28:36,7060,0,0,0,1,0,1,0
08:28:36,7029,0,0,0,0,0,0,0
08:28:40,7252,0,0,0,4,0,4,0
08:28:41,7060,0,0,0,1,0,1,0
08:28:41,7029,0,0,0,0,0,0,0
08:28:45,7252,0,0,0,4,0,4,0
08:28:46,7060,0,0,0,1,0,1,0
08:28:46,7029,0,0,0,0,0,0,0
08:28:50,7252,0,0,0,4,0,4,0
08:28:51,7060,0,0,0,1,0,1,0
08:28:51,7029,0,0,0,0,0,0,0
08:28:55,7252,0,0,0,4,0,4,0
08:28:56,7060,0,0,0,1,0,1,0
08:28:56,7029,0,0,0,0,0,0,0
08:29:00,7252,0,0,0,4,0,4,0
08:29:01,7060,0,0,0,1,0,1,0
08:29:01,7029,0,0,0,0,0,0,0
08:29:05,7252,0,0,0,4,0,4,0
08:29:06,7060,0,0,0,1,0,1,0
08:29:06,7029,0,0,0,0,0,0,0
08:29:10,7252,0,0,0,4,0,4,0
08:29:11,7060,0,0,0,1,0,1,0
08:29:11,7029,0,0,0,0,0,0,0
08:29:15,7252,0,0,0,4,0,4,0
08:29:16,7060,0,0,0,1,0,1,0
08:29:16,7029,0,0,0,0,0,0,0
08:29:16,7057,0,0,0,0,0,0,0
08:29:16,7201,0,0,0,1,0,1,0
08:29:16,7030,0,0,0,0,0,0,0
08:29:20,7252,0,0,0,4,0,4,0
08:29:21,7060,0,0,0,1,0,1,0
08:29:21,7029,0,0,0,0,0,0,0
08:29:21,7057,0,0,0,0,0,0,0
08:29:21,7201,0,0,0,1,0,1,0
08:29:21,7030,0,0,0,0,0,0,0
08:29:25,7252,0,0,0,4,0,4,0
08:29:26,7060,0,0,0,1,0,1,0
08:29:26,7029,0,0,0,0,0,0,0
08:29:26,7057,0,0,0,0,0,0,0
08:29:26,7201,0,0,0,1,0,1,0
08:29:26,7030,0,0,0,0,0,0,0
08:29:30,7252,0,0,0,4,0,4,0
08:29:31,7060,0,0,0,1,0,1,0
08:29:31,7029,0,0,0,0,0,0,0
08:29:31,7057,0,0,0,0,0,0,0
08:29:31,7201,0,0,0,1,0,1,0
08:29:31,7030,0,0,0,0,0,0,0
08:29:35,7252,0,0,0,4,0,4,0
08:29:36,7060,0,0,0,1,0,1,0
08:29:36,7029,0,0,0,0,0,0,0
08:29:36,7057,0,0,0,0,0,0,0
08:29:36,7201,0,0,0,1,0,1,0
08:29:36,7030,0,0,0,0,0,0,0
08:29:40,7252,0,0,0,4,0,4,0
08:29:41,7060,0,0,0,1,0,1,0
08:29:41,7029,0,0,0,0,0,0,0
08:29:41,7057,0,0,0,0,0,0,0
08:29:41,7201,0,0,0,1,0,1,0
08:29:41,7030,0,0,0,0,0,0,0
08:29:45,7252,0,0,0,4,0,4,0
08:29:46,7060,0,0,0,1,0,1,0
08:29:46,7029,0,0,0,0,0,0,0
08:29:46,7057,0,0,0,0,0,0,0
08:29:46,7201,0,0,0,1,0,1,0
08:29:46,7030,0,0,0,0,0,0,0
08:29:50,7252,0,0,0,4,0,4,0
08:29:51,7060,0,0,0,1,0,1,0
08:29:51,7029,0,0,0,0,0,0,0
08:29:51,7057,0,0,0,0,0,0,0
08:29:51,7201,0,0,0,1,0,1,0
08:29:51,7030,0,0,0,0,0,0,0
08:29:55,7252,0,0,0,4,0,4,0
08:29:56,7060,0,0,0,1,0,1,0
08:29:56,7029,0,0,0,0,0,0,0
08:29:56,7057,0,0,0,0,0,0,0
08:29:56,7201,0,0,0,1,0,1,0
08:29:56,7030,0,0,0,0,0,0,0
08:30:00,7252,0,0,0,4,0,4,0
08:30:01,7060,0,0,0,1,0,1,0
08:30:01,7029,0,0,0,0,0,0,0
08:30:01,7057,0,0,0,0,0,0,0
08:30:01,7201,0,0,0,1,0,1,0
08:30:01,7030,0,0,0,0,0,0,0
08:30:05,7252,0,0,0,4,0,4,0
08:30:06,7060,0,0,0,1,0,1,0
08:30:06,7029,0,0,0,0,0,0,0
08:30:06,7057,0,0,0,0,0,0,0
08:30:06,7201,0,0,0,1,0,1,0
08:30:06,7030,0,0,0,0,0,0,0
08:30:10,7252,0,0,0,4,0,4,0
08:30:11,7060,0,0,0,1,0,1,0
08:30:11,7029,0,0,0,0,0,0,0
08:30:11,7057,0,0,0,0,0,0,0
08:30:11,7201,0,0,0,1,0,1,0
08:30:11,7030,0,0,0,0,0,0,0
08:30:15,7252,0,0,0,4,0,4,0
08:30:16,7060,0,0,0,1,0,1,0
08:30:16,7029,0,0,0,0,0,0,0
08:30:16,7057,0,0,0,0,0,0,0
08:30:16,7201,0,0,0,1,0,1,0
08:30:16,7030,0,0,0,0,0,0,0
08:30:19,7021,0,0,0,1,0,1,0
08:30:19,7063,0,0,0,0,0,0,0
08:30:20,7252,0,0,0,4,0,4,0
08:30:21,7060,0,0,0,1,0,1,0
08:30:21,7029,0,0,0,0,0,0,0
08:30:21,7057,0,0,0,0,0,0,0
08:30:21,7201,0,0,0,1,0,1,0
08:30:21,7030,0,0,0,0,0,0,0
08:30:24,7021,0,0,0,1,0,1,0
08:30:24,7063,0,0,0,0,0,0,0
08:30:25,7252,0,0,0,4,0,4,0
08:30:26,7060,0,0,0,1,0,1,0
08:30:26,7029,0,0,0,0,0,0,0
08:30:26,7057,0,0,0,0,0,0,0
08:30:26,7201,0,0,0,1,0,1,0
08:30:26,7030,0,0,0,0,0,0,0
08:30:29,7021,0,0,0,1,0,1,0
08:30:29,7063,0,0,0,0,0,0,0
08:30:30,7252,0,0,0,4,0,4,0
08:30:31,7060,0,0,0,1,0,1,0
08:30:31,7029,0,0,0,0,0,0,0
08:30:31,7057,0,0,0,0,0,0,0
08:30:31,7201,0,0,0,1,0,1,0
08:30:31,7030,0,0,0,0,0,0,0
08:30:34,7021,0,0,0,1,0,1,0
08:30:34,7063,0,0,0,0,0,0,0
08:30:35,7252,0,0,0,4,0,4,0
08:30:36,7060,0,0,0,1,0,1,0
08:30:36,7029,0,0,0,0,0,0,0
08:30:36,7057,0,0,0,0,0,0,0
08:30:36,7201,0,0,0,1,0,1,0
08:30:36,7030,0,0,0,0,0,0,0
08:30:39,7021,0,0,0,1,0,1,0
08:30:39,7063,0,0,0,0,0,0,0
08:30:40,7252,0,0,0,4,0,4,0
08:30:41,7060,0,0,0,1,0,1,0
08:30:41,7029,0,0,0,0,0,0,0
08:30:41,7057,0,0,0,0,0,0,0
08:30:41,7201,0,0,0,1,0,1,0
08:30:41,7030,0,0,0,0,0,0,0
08:30:44,7021,0,0,0,1,0,1,0
08:30:44,7063,0,0,0,0,0,0,0
08:30:45,7252,0,0,0,4,0,4,0
08:30:46,7060,0,0,0,1,0,1,0
08:30:46,7029,0,0,0,0,0,0,0
08:30:46,7057,0,0,0,0,0,0,0
08:30:46,7201,0,0,0,1,0,1,0
08:30:46,7030,0,0,0,0,0,0,0
08:30:49,7021,0,0,0,1,0,1,0
08:30:49,7063,0,0,0,0,0,0,0
08:30:50,7252,0,0,0,5,0,5,0
08:30:51,7060,0,0,0,1,0,1,0
08:30:51,7029,0,0,0,0,0,0,0
08:30:51,7057,0,0,0,0,0,0,0
08:30:51,7201,0,0,0,1,0,1,0
08:30:51,7030,0,0,0,0,0,0,0
08:30:54,7021,0,0,0,1,0,1,0
08:30:54,7063,0,0,0,0,0,0,0
08:30:55,7252,0,0,0,5,0,5,0
08:30:56,7060,0,0,0,1,0,1,0
08:30:56,7029,0,0,0,0,0,0,0
08:30:56,7057,0,0,0,0,0,0,0
08:30:56,7201,0,0,0,1,0,1,0
08:30:56,7030,0,0,0,0,0,0,0
08:30:59,7021,0,0,0,1,0,1,0
08:30:59,7063,0,0,0,0,0,0,0
08:31:00,7252,0,0,0,5,0,5,0
08:31:01,7060,0,0,0,1,0,1,0
08:31:01,7029,0,0,0,0,0,0,0
08:31:01,7057,0,0,0,0,0,0,0
08:31:01,7201,0,0,0,1,0,1,0
08:31:01,7030,0,0,0,0,0,0,0
08:31:04,7021,0,0,0,1,0,1,0
08:31:04,7063,0,0,0,0,0,0,0
08:31:05,7252,0,0,0,5,0,5,0
08:31:06,7060,0,0,0,1,0,1,0
08:31:06,7029,0,0,0,0,0,0,0
08:31:06,7057,0,0,0,0,0,0,0
08:31:06,7201,0,0,0,1,0,1,0
08:31:06,7030,0,0,0,0,0,0,0
08:31:09,7021,0,0,0,1,0,1,0
08:31:09,7063,0,0,0,0,0,0,0
08:31:10,7252,0,0,0,5,0,5,0
08:31:11,7060,0,0,0,1,0,1,0
08:31:11,7029,0,0,0,0,0,0,0
08:31:11,7057,0,0,0,0,0,0,0
08:31:11,7201,0,0,0,1,0,1,0
08:31:11,7030,0,0,0,0,0,0,0
08:31:14,7021,0,0,0,1,0,1,0
08:31:14,7063,0,0,0,0,0,0,0
08:31:15,7252,0,0,0,5,0,5,0
08:31:16,7060,0,0,0,1,0,1,0
08:31:16,7029,0,0,0,0,0,0,0
08:31:16,7057,0,0,0,0,0,0,0
08:31:16,7201,0,0,0,1,0,1,0
08:31:16,7030,0,0,0,0,0,0,0
08:31:19,7021,0,0,0,1,0,1,0
08:31:19,7063,0,0,0,0,0,0,0
08:31:20,7252,0,0,0,5,0,5,0
08:31:21,7060,0,0,0,1,0,1,0
08:31:21,7029,0,0,0,0,0,0,0
08:31:21,7057,0,0,0,0,0,0,0
08:31:21,7201,0,0,0,1,0,1,0
08:31:21,7030,0,0,0,0,0,0,0
08:31:24,7021,0,0,0,2,0,2,0
08:31:24,7063,0,0,0,0,0,0,0
08:31:25,7252,0,0,0,5,0,5,0
08:31:26,7060,0,0,0,1,0,1,0
08:31:26,7029,0,0,0,0,0,0,0
08:31:26,7057,0,0,0,0,0,0,0
08:31:26,7201,0,0,0,1,0,1,0
08:31:26,7030,0,0,0,0,0,0,0
08:31:29,7021,0,0,0,2,0,2,0
08:31:29,7063,0,0,0,0,0,0,0
08:31:30,7252,0,0,0,5,0,5,0
08:31:31,7060,0,0,0,1,0,1,0
08:31:31,7029,0,0,0,0,0,0,0
08:31:31,7057,0,0,0,0,0,0,0
08:31:31,7201,0,0,0,1,0,1,0
08:31:31,7030,0,0,0,0,0,0,0
08:31:34,7021,0,0,0,2,0,2,0
08:31:34,7063,0,0,0,0,0,0,0
08:31:35,7252,0,0,0,5,0,5,0
08:31:36,7060,0,0,0,1,0,1,0
08:31:36,7029,0,0,0,0,0,0,0
08:31:36,7057,0,0,0,0,0,0,0
08:31:36,7201,0,0,0,1,0,1,0
08:31:36,7030,0,0,0,0,0,0,0
08:31:39,7021,0,0,0,2,0,2,0
08:31:39,7063,0,0,0,0,0,0,0
08:31:40,7252,0,0,0,5,0,5,0
08:31:41,7060,0,0,0,1,0,1,0
08:31:41,7029,0,0,0,0,0,0,0
08:31:41,7057,0,0,0,0,0,0,0
08:31:41,7201,0,0,0,1,0,1,0
08:31:41,7030,0,0,0,0,0,0,0
08:31:44,7021,0,0,0,2,0,2,0
08:31:44,7063,0,0,0,0,0,0,0
08:31:45,7252,0,0,0,5,0,5,0
08:31:46,7060,0,0,0,1,0,1,0
08:31:46,7029,0,0,0,0,0,0,0
08:31:46,7057,0,0,0,0,0,0,0
08:31:46,7201,0,0,0,1,0,1,0
08:31:46,7030,0,0,0,0,0,0,0
08:31:49,7021,0,0,0,2,0,2,0
08:31:49,7063,0,0,0,0,0,0,0
08:31:50,7252,0,0,0,6,0,6,0
08:31:51,7060,0,0,0,1,0,1,0
08:31:51,7029,0,0,0,0,0,0,0
08:31:51,7057,0,0,0,0,0,0,0
08:31:51,7201,0,0,0,1,0,1,0
08:31:51,7030,0,0,0,0,0,0,0
08:31:54,7021,0,0,0,2,0,2,0
08:31:54,7063,0,0,0,0,0,0,0
08:31:55,7252,0,0,0,6,0,6,0
08:31:56,7060,0,0,0,1,0,1,0
08:31:56,7029,0,0,0,0,0,0,0
08:31:56,7057,0,0,0,0,0,0,0
08:31:56,7201,0,0,0,1,0,1,0
08:31:56,7030,0,0,0,0,0,0,0
08:31:59,7021,0,0,0,2,0,2,0
08:31:59,7063,0,0,0,0,0,0,0
08:32:00,7252,0,0,0,6,0,6,0
08:32:01,7060,0,0,0,1,0,1,0
08:32:01,7029,0,0,0,0,0,0,0
08:32:01,7057,0,0,0,0,0,0,0
08:32:01,7201,0,0,0,1,0,1,0
08:32:01,7030,0,0,0,0,0,0,0
08:32:04,7021,0,0,0,2,0,2,0
08:32:04,7063,0,0,0,0,0,0,0
08:32:05,7252,0,0,0,6,0,6,0
08:32:06,7060,0,0,0,1,0,1,0
08:32:06,7029,0,0,0,0,0,0,0
08:32:06,7057,0,0,0,0,0,0,0
08:32:06,7201,0,0,0,1,0,1,0
08:32:06,7030,0,0,0,0,0,0,0
08:32:09,7021,0,0,0,2,0,2,0
08:32:09,7063,0,0,0,0,0,0,0
08:32:10,7252,0,0,0,6,0,6,0
08:32:11,7060,0,0,0,1,0,1,0
08:32:11,7029,0,0,0,0,0,0,0
08:32:11,7057,0,0,0,0,0,0,0
08:32:11,7201,0,0,0,1,0,1,0
08:32:11,7030,0,0,0,0,0,0,0
08:32:14,7021,0,0,0,2,0,2,0
08:32:14,7063,0,0,0,0,0,0,0
08:32:15,7252,0,0,0,6,0,6,0
08:32:16,7060,0,0,0,1,0,1,0
08:32:16,7029,0,0,0,0,0,0,0
08:32:16,7057,0,0,0,0,0,0,0
08:32:16,7201,0,0,0,1,0,1,0
08:32:16,7030,0,0,0,0,0,0,0
08:32:19,7021,0,0,0,2,0,2,0
08:32:19,7063,0,0,0,0,0,0,0
08:32:20,7252,0,0,0,6,0,6,0
08:32:21,7060,0,0,0,1,0,1,0
08:32:21,7029,0,0,0,0,0,0,0
08:32:21,7057,0,0,0,0,0,0,0
08:32:21,7201,0,0,0,1,0,1,0
08:32:21,7030,0,0,0,0,0,0,0
08:32:24,7021,0,0,0,2,0,2,0
08:32:24,7063,0,0,0,0,0,0,0
08:32:25,7252,0,0,0,6,0,6,0
08:32:26,7060,0,0,0,1,0,1,0
08:32:26,7029,0,0,0,0,0,0,0
08:32:26,7057,0,0,0,0,0,0,0
08:32:26,7201,0,0,0,1,0,1,0
08:32:26,7030,0,0,0,0,0,0,0
08:32:29,7021,0,0,0,2,0,2,0
08:32:29,7063,0,0,0,0,0,0,0
08:32:30,7252,0,0,0,6,0,6,0
08:32:31,7060,0,0,0,1,0,1,0
08:32:31,7029,0,0,0,0,0,0,0
08:32:31,7057,0,0,0,0,0,0,0
08:32:31,7201,0,0,0,1,0,1,0
08:32:31,7030,0,0,0,0,0,0,0
08:32:34,7021,0,0,0,2,0,2,0
08:32:34,7063,0,0,0,0,0,0,0
