time,skill,queue,dialing,acw,loginin,free,leave,yuzhan
10:57:57,7018,0,11,0,21,0,16,5
10:57:57,7053,0,67,0,166,0,165,1
10:57:58,7062,0,0,0,0,0,0,0
10:57:58,7020,0,108,8,220,0,181,31
10:58:02,7018,0,11,0,21,0,16,5
10:58:02,7053,0,67,0,166,0,165,1
10:58:03,7062,0,0,0,0,0,0,0
10:58:03,7020,0,107,9,220,0,181,30
10:58:07,7018,0,10,1,21,0,16,4
10:58:07,7053,0,68,0,166,0,164,2
10:58:08,7062,0,0,0,0,0,0,0
10:58:08,7020,0,106,8,220,0,181,31
10:58:12,7018,0,10,1,21,0,16,4
10:58:12,7053,0,66,0,166,0,164,2
10:58:13,7062,0,0,0,0,0,0,0
10:58:13,7020,0,103,5,220,0,181,34
10:58:17,7018,0,10,0,21,0,16,5
10:58:17,7053,0,66,0,166,0,164,2
10:58:18,7062,0,0,0,0,0,0,0
10:58:18,7020,0,97,5,220,0,181,34
10:58:22,7018,0,10,0,21,0,16,5
10:58:22,7053,0,68,0,166,0,164,2
10:58:23,7062,0,0,0,0,0,0,0
10:58:23,7020,0,99,5,220,0,181,34
10:58:27,7018,0,10,0,21,0,16,5
10:58:27,7053,0,66,0,166,0,164,2
10:58:28,7062,0,0,0,0,0,0,0
10:58:28,7020,0,101,6,219,0,180,33
10:58:32,7018,0,10,0,21,0,16,5
10:58:32,7053,0,69,0,166,0,164,2
10:58:33,7062,0,0,0,0,0,0,0
10:58:33,7020,0,103,8,219,0,180,31
10:58:37,7018,0,10,0,21,0,16,5
10:58:37,7053,0,70,0,166,0,164,2
10:58:38,7062,0,0,0,0,0,0,0
10:58:38,7020,0,103,8,219,0,180,31
10:58:42,7018,0,10,0,21,0,16,5
10:58:42,7053,0,69,0,166,0,164,2
10:58:43,7062,0,0,0,0,0,0,0
10:58:43,7020,0,103,7,219,0,178,34
10:58:47,7018,0,9,1,21,0,16,4
10:58:47,7053,0,65,0,166,0,164,2
10:58:48,7062,0,0,0,0,0,0,0
10:58:48,7020,0,99,6,219,0,179,34
10:58:52,7018,0,10,0,21,0,16,5
10:58:52,7053,0,62,0,166,0,164,2
10:58:53,7062,0,0,0,0,0,0,0
10:58:53,7020,0,101,6,219,0,179,34
10:58:57,7018,0,11,0,21,0,16,5
10:58:57,7053,0,59,0,166,0,164,2
10:58:58,7062,0,0,0,0,0,0,0
10:58:58,7020,0,103,4,219,0,179,36
10:59:02,7018,0,12,0,21,0,16,5
10:59:02,7053,0,55,0,166,0,164,2
10:59:03,7062,0,0,0,0,0,0,0
10:59:03,7020,0,99,5,219,0,179,35
10:59:07,7018,0,13,0,21,0,16,5
10:59:07,7053,0,54,0,166,0,164,2
10:59:08,7062,0,0,0,0,0,0,0
10:59:08,7020,0,102,6,219,0,179,34
10:59:12,7018,0,14,0,21,0,16,5
10:59:12,7053,0,57,0,166,0,164,2
10:59:13,7062,0,0,0,0,0,0,0
10:59:13,7020,0,98,6,219,0,181,32
10:59:17,7018,0,14,0,21,0,16,5
10:59:17,7053,0,57,0,166,0,164,2
10:59:18,7062,0,0,0,0,0,0,0
10:59:18,7020,0,101,6,218,0,180,32
10:59:22,7018,0,14,0,21,0,16,5
10:59:22,7053,0,55,0,166,0,164,2
10:59:23,7062,0,0,0,0,0,0,0
10:59:23,7020,0,102,5,218,0,180,33
10:59:27,7018,0,13,1,21,0,16,4
10:59:27,7053,0,56,0,166,0,164,2
10:59:28,7062,0,0,0,0,0,0,0
10:59:28,7020,0,99,5,218,0,180,33
10:59:32,7018,0,13,1,21,0,16,4
10:59:32,7053,0,56,0,166,0,164,2
10:59:33,7062,0,0,0,0,0,0,0
10:59:33,7020,0,103,4,218,0,179,35
10:59:37,7018,0,13,0,21,0,16,5
10:59:37,7053,0,58,0,166,0,164,2
10:59:38,7062,0,0,0,0,0,0,0
10:59:38,7020,0,103,4,218,0,178,36
10:59:42,7018,0,13,0,21,0,16,5
10:59:42,7053,0,62,0,166,0,164,2
10:59:43,7062,0,0,0,0,0,0,0
10:59:43,7020,0,101,4,218,0,178,36
10:59:47,7018,0,13,0,21,0,16,5
10:59:47,7053,0,63,1,166,0,164,1
10:59:48,7062,0,0,0,0,0,0,0
10:59:48,7020,0,100,2,218,0,178,38
10:59:52,7018,0,12,1,21,0,16,4
10:59:52,7053,0,62,0,166,0,164,2
10:59:53,7062,0,0,0,0,0,0,0
10:59:53,7020,0,101,1,218,0,178,39
10:59:57,7018,0,12,0,21,0,16,5
10:59:57,7053,0,62,0,166,0,164,2
10:59:58,7062,0,0,0,0,0,0,0
10:59:58,7020,0,100,4,218,0,178,36
11:00:03,7018,0,11,1,21,0,16,4
11:00:03,7053,0,64,0,166,0,164,2
11:00:03,7062,0,0,0,0,0,0,0
11:00:03,7020,0,101,5,218,0,178,35
11:00:07,7018,0,11,1,21,0,16,4
11:00:07,7053,0,64,0,166,0,164,2
11:00:08,7062,0,0,0,0,0,0,0
11:00:08,7020,0,100,4,218,0,177,37
11:00:12,7018,0,11,1,21,0,16,4
11:00:12,7053,0,65,0,166,0,164,2
11:00:13,7062,0,0,0,0,0,0,0
11:00:13,7020,0,103,2,218,0,177,39
11:00:17,7018,0,12,0,21,0,16,5
11:00:17,7053,0,63,0,166,0,164,2
11:00:18,7062,0,0,0,0,0,0,0
11:00:18,7020,0,105,2,218,0,177,39
11:00:22,7018,0,13,0,21,0,16,5
11:00:22,7053,0,63,0,166,0,164,2
11:00:23,7062,0,0,0,0,0,0,0
11:00:23,7020,0,101,5,218,0,177,36
11:00:27,7018,0,13,0,21,0,16,5
11:00:27,7053,0,66,0,166,0,164,2
11:00:28,7062,0,0,0,0,0,0,0
11:00:28,7020,0,101,5,218,0,177,36
11:00:32,7018,0,13,0,21,0,16,5
11:00:32,7053,0,67,0,166,0,164,2
11:00:33,7062,0,0,0,0,0,0,0
11:00:33,7020,0,105,4,218,0,178,36
11:00:37,7018,0,13,1,21,0,16,4
11:00:37,7053,0,67,0,166,0,164,2
11:00:38,7062,0,0,0,0,0,0,0
11:00:38,7020,0,107,4,218,0,178,36
11:00:42,7018,0,13,2,21,0,16,3
11:00:42,7053,0,64,0,166,0,164,2
11:00:43,7062,0,0,0,0,0,0,0
11:00:43,7020,0,105,3,218,0,179,36
11:00:47,7018,0,13,0,21,0,16,5
11:00:47,7053,0,60,0,166,0,164,2
11:00:48,7062,0,0,0,0,0,0,0
11:00:48,7020,0,107,4,218,0,179,35
11:00:52,7018,0,12,0,21,0,16,5
11:00:52,7053,0,57,0,166,0,164,2
11:00:53,7062,0,0,0,0,0,0,0
11:00:53,7020,0,100,4,218,0,179,35
11:00:57,7018,0,12,0,21,0,16,5
11:00:57,7053,0,54,0,166,0,165,1
11:00:58,7062,0,0,0,0,0,0,0
11:00:58,7020,0,100,4,218,0,179,35
11:01:02,7018,0,12,0,21,0,16,5
11:01:02,7053,0,53,0,166,0,165,1
11:01:03,7062,0,0,0,0,0,0,0
11:01:03,7020,0,99,3,218,0,179,36
11:01:07,7018,0,11,0,21,0,16,5
11:01:07,7053,0,54,0,166,0,165,1
11:01:08,7062,0,0,0,0,0,0,0
11:01:08,7020,0,99,4,218,0,179,35
11:01:12,7018,0,11,0,21,0,16,5
11:01:12,7053,0,55,0,166,0,165,1
11:01:13,7062,0,0,0,0,0,0,0
11:01:13,7020,0,102,4,218,0,179,35
11:01:17,7018,0,10,1,21,0,16,4
11:01:17,7053,0,58,0,166,0,165,1
11:01:18,7062,0,0,0,0,0,0,0
11:01:18,7020,0,101,3,218,0,179,36
11:01:22,7018,0,10,0,21,0,16,5
11:01:22,7053,0,60,0,166,0,165,1
11:01:23,7062,0,0,0,0,0,0,0
11:01:23,7020,0,104,3,218,0,179,36
11:01:27,7018,0,10,0,21,0,16,5
11:01:27,7053,0,63,0,166,0,165,1
11:01:28,7062,0,0,0,0,0,0,0
11:01:28,7020,0,100,7,218,0,179,32
11:01:32,7018,0,9,1,21,0,16,4
11:01:32,7053,0,65,0,166,0,165,1
11:01:33,7062,0,0,0,0,0,0,0
11:01:33,7020,0,98,6,218,0,179,33
11:01:37,7018,0,11,1,21,0,16,4
11:01:37,7053,0,66,0,166,0,165,1
11:01:38,7062,0,0,0,0,0,0,0
11:01:38,7020,0,94,6,219,0,180,33
11:01:42,7018,0,12,1,21,0,16,4
11:01:42,7053,0,68,0,166,0,165,1
11:01:43,7062,0,0,0,0,0,0,0
11:01:43,7020,0,91,6,219,0,181,32
11:01:47,7018,0,12,1,21,0,16,4
11:01:47,7053,0,69,0,166,0,165,1
11:01:48,7062,0,0,0,0,0,0,0
11:01:48,7020,0,92,7,219,0,181,31
11:01:52,7018,0,12,1,21,0,16,4
11:01:52,7053,0,68,0,166,0,165,1
11:01:53,7062,0,0,0,0,0,0,0
11:01:53,7020,0,89,9,219,0,181,29
11:01:57,7018,0,12,1,21,0,16,4
11:01:57,7053,0,68,0,166,0,165,1
11:01:58,7062,0,0,0,0,0,0,0
11:01:58,7020,1,90,7,219,0,182,30
11:02:02,7018,0,11,2,21,0,16,3
11:02:02,7053,0,68,0,166,0,165,1
11:02:03,7062,0,0,0,0,0,0,0
11:02:03,7020,0,91,6,219,0,182,31
11:02:07,7018,0,11,2,21,0,16,3
11:02:07,7053,0,67,0,166,0,165,1
11:02:08,7062,0,0,0,0,0,0,0
11:02:08,7020,0,89,4,219,0,182,33
11:02:12,7018,0,11,1,21,0,16,4
11:02:12,7053,0,66,0,166,0,165,1
11:02:13,7062,0,0,0,0,0,0,0
11:02:13,7020,0,89,4,219,0,182,33
11:02:17,7018,0,11,1,21,0,16,4
11:02:17,7053,0,70,0,166,0,165,1
11:02:18,7062,0,0,0,0,0,0,0
11:02:18,7020,0,88,4,218,0,181,33
11:02:22,7018,0,11,1,21,0,16,4
11:02:22,7053,0,71,0,166,0,165,1
11:02:23,7062,0,0,0,0,0,0,0
11:02:23,7020,0,90,3,218,0,181,34
11:02:27,7018,0,12,1,21,0,16,4
11:02:27,7053,0,68,1,166,0,165,0
11:02:28,7062,0,0,0,0,0,0,0
11:02:28,7020,0,89,3,218,0,183,32
11:02:32,7018,0,13,1,21,0,16,4
11:02:32,7053,0,69,1,166,0,165,0
11:02:33,7062,0,0,0,0,0,0,0
11:02:33,7020,0,90,1,218,0,184,33
11:02:37,7018,0,12,1,21,0,16,4
11:02:37,7053,0,68,1,166,0,165,0
11:02:38,7062,0,0,0,0,0,0,0
11:02:38,7020,0,90,3,219,0,186,30
11:02:42,7018,0,12,1,21,0,16,4
11:02:42,7053,0,70,0,166,0,165,1
11:02:43,7062,0,0,0,0,0,0,0
11:02:43,7020,0,89,3,219,0,186,30
11:02:47,7018,0,12,1,21,0,16,4
11:02:47,7053,0,68,0,166,0,165,1
11:02:48,7062,0,0,0,0,0,0,0
11:02:48,7020,0,88,4,219,0,184,31
11:02:52,7018,0,12,0,21,0,16,5
11:02:52,7053,0,67,0,166,0,165,1
11:02:53,7062,0,0,0,0,0,0,0
11:02:53,7020,0,89,3,219,0,184,32
11:02:57,7018,0,11,1,21,0,16,4
11:02:57,7053,0,69,0,166,0,165,1
11:02:58,7062,0,0,0,0,0,0,0
11:02:58,7020,1,91,2,219,0,184,33
11:03:02,7018,0,12,1,21,0,16,4
11:03:02,7053,0,67,0,166,0,165,1
11:03:03,7062,0,0,0,0,0,0,0
11:03:03,7020,1,89,2,219,0,185,32
11:03:07,7018,0,11,0,21,0,16,5
11:03:07,7053,0,68,0,166,0,165,1
11:03:08,7062,0,0,0,0,0,0,0
11:03:08,7020,0,91,2,219,0,185,32
11:03:12,7018,0,11,0,21,0,16,5
11:03:12,7053,0,66,0,166,0,166,0
11:03:13,7062,0,0,0,0,0,0,0
11:03:13,7020,0,96,3,219,0,185,31
11:03:17,7018,0,12,0,21,0,16,5
11:03:17,7053,0,68,0,166,0,166,0
11:03:18,7062,0,0,0,0,0,0,0
11:03:18,7020,0,97,2,219,0,186,31
11:03:22,7018,0,12,0,21,0,16,5
11:03:22,7053,0,66,0,166,0,166,0
11:03:23,7062,0,0,0,0,0,0,0
11:03:23,7020,0,102,1,219,0,185,33
11:03:27,7018,0,12,0,21,0,16,5
11:03:27,7053,0,64,0,166,0,166,0
11:03:28,7062,0,0,0,0,0,0,0
11:03:28,7020,0,100,2,219,0,185,32
11:03:32,7018,0,11,1,21,0,16,4
11:03:32,7053,0,67,0,166,0,166,0
11:03:33,7062,0,0,0,0,0,0,0
11:03:33,7020,0,102,2,218,0,184,32
11:03:37,7018,0,12,1,21,0,16,4
11:03:37,7053,0,66,0,166,0,166,0
11:03:38,7062,0,0,0,0,0,0,0
11:03:38,7020,0,99,4,219,0,185,30
11:03:42,7018,0,12,1,21,0,16,4
11:03:42,7053,0,65,0,166,0,166,0
11:03:43,7062,0,0,0,0,0,0,0
11:03:43,7020,0,101,3,219,0,185,31
11:03:47,7018,0,11,2,21,0,16,3
11:03:47,7053,0,67,0,166,0,166,0
11:03:48,7062,0,0,0,0,0,0,0
11:03:48,7020,0,101,4,219,0,185,30
11:03:52,7018,0,11,1,21,0,16,4
11:03:52,7053,0,65,0,166,0,166,0
11:03:53,7062,0,0,0,0,0,0,0
11:03:53,7020,1,100,5,219,0,185,29
11:03:57,7018,0,10,1,21,0,16,4
11:03:57,7053,0,62,0,166,0,166,0
11:03:58,7062,0,0,0,0,0,0,0
11:03:58,7020,1,98,6,219,0,185,28
11:04:02,7018,0,12,1,21,0,16,4
11:04:02,7053,0,63,0,166,0,166,0
11:04:03,7062,0,0,0,0,0,0,0
11:04:03,7020,1,98,6,219,0,185,28
11:04:07,7018,0,11,0,21,0,16,5
11:04:07,7053,0,64,0,166,0,166,0
11:04:08,7062,0,0,0,0,0,0,0
11:04:08,7020,0,96,4,219,0,185,29
11:04:12,7018,0,10,1,21,0,16,4
11:04:12,7053,0,64,0,166,0,166,0
11:04:13,7062,0,0,0,0,0,0,0
11:04:13,7020,0,92,9,219,0,184,25
11:04:17,7018,0,10,1,21,0,16,4
11:04:17,7053,0,66,0,166,0,166,0
11:04:18,7062,0,0,0,0,0,0,0
11:04:18,7020,0,93,8,219,0,185,25
11:04:22,7018,0,10,0,21,0,16,5
11:04:22,7053,0,66,0,166,0,166,0
11:04:23,7062,0,0,0,0,0,0,0
11:04:23,7020,0,96,5,219,0,187,26
11:04:27,7018,0,10,0,21,0,16,5
11:04:27,7053,0,71,0,166,0,166,0
11:04:28,7062,0,0,0,0,0,0,0
11:04:28,7020,0,97,6,219,0,187,25
11:04:32,7018,0,10,0,21,0,16,5
11:04:32,7053,0,70,0,166,0,166,0
11:04:33,7062,0,0,0,0,0,0,0
11:04:33,7020,0,97,7,219,0,187,24
11:04:37,7018,0,11,0,21,0,16,5
11:04:37,7053,0,68,0,166,0,166,0
11:04:38,7062,0,0,0,0,0,0,0
11:04:38,7020,0,97,5,219,0,186,27
11:04:42,7018,0,11,0,21,0,16,5
11:04:42,7053,0,67,0,166,0,166,0
11:04:43,7062,0,0,0,0,0,0,0
11:04:43,7020,0,99,4,219,0,186,28
11:04:47,7018,0,12,0,21,0,16,5
11:04:47,7053,0,68,0,166,0,166,0
11:04:48,7062,0,0,0,0,0,0,0
11:04:48,7020,0,103,4,219,0,186,28
11:04:52,7018,0,12,0,21,0,16,5
11:04:52,7053,0,67,0,166,0,166,0
11:04:53,7062,0,0,0,0,0,0,0
11:04:53,7020,0,104,4,219,0,186,28
11:04:57,7018,0,12,0,21,0,16,5
11:04:57,7053,0,65,0,166,0,166,0
11:04:58,7062,0,0,0,0,0,0,0
11:04:58,7020,0,105,3,219,0,186,29
11:05:02,7018,0,12,0,21,0,16,5
11:05:02,7053,0,63,0,166,0,166,0
11:05:03,7062,0,0,0,0,0,0,0
11:05:03,7020,0,103,4,219,0,186,28
11:05:07,7018,0,12,0,21,0,16,5
11:05:07,7053,0,64,0,166,0,166,0
11:05:08,7062,0,0,0,0,0,0,0
11:05:08,7020,0,103,4,219,2,186,27
11:05:12,7018,0,10,0,21,0,16,5
11:05:12,7053,0,66,0,166,0,166,0
11:05:13,7062,0,0,0,0,0,0,0
11:05:13,7020,0,101,3,219,0,186,30
11:05:17,7018,0,12,0,21,0,16,5
11:05:17,7053,0,62,0,166,0,166,0
11:05:18,7062,0,0,0,0,0,0,0
11:05:18,7020,0,106,2,219,0,186,31
11:05:22,7018,0,11,1,21,0,16,4
11:05:22,7053,0,59,0,166,0,166,0
11:05:23,7062,0,0,0,0,0,0,0
11:05:23,7020,0,102,2,218,0,184,32
11:05:27,7018,0,10,2,21,0,16,3
11:05:27,7053,0,58,0,166,0,166,0
11:05:28,7062,0,0,0,0,0,0,0
11:05:28,7020,0,104,3,218,0,184,31
11:05:32,7018,0,10,1,21,0,16,4
11:05:32,7053,0,55,0,166,0,166,0
11:05:33,7062,0,0,0,0,0,0,0
11:05:33,7020,0,103,3,218,0,184,31
11:05:37,7018,0,10,0,21,0,16,5
11:05:37,7053,0,55,0,166,0,166,0
11:05:38,7062,0,0,0,0,0,0,0
11:05:38,7020,0,99,1,218,0,184,33
11:05:42,7018,0,10,0,21,0,16,5
11:05:42,7053,0,59,0,166,0,166,0
11:05:43,7062,0,0,0,0,0,0,0
11:05:43,7020,0,97,1,218,0,184,33
11:05:47,7018,0,11,0,21,0,16,5
11:05:47,7053,0,62,0,166,0,166,0
11:05:48,7062,0,0,0,0,0,0,0
11:05:48,7020,0,100,2,218,0,184,32
11:05:52,7018,0,11,0,21,0,16,5
11:05:52,7053,0,59,0,166,0,166,0
11:05:53,7062,0,0,0,0,0,0,0
11:05:53,7020,0,103,1,218,0,185,32
11:05:57,7018,0,10,1,21,0,16,4
11:05:57,7053,0,61,0,166,0,166,0
11:05:58,7062,0,0,0,0,0,0,0
11:05:58,7020,0,99,2,219,0,186,31
11:06:02,7018,0,10,1,21,0,16,4
11:06:02,7053,0,63,0,166,0,166,0
11:06:03,7062,0,0,0,0,0,0,0
11:06:03,7020,0,97,3,219,0,186,30
11:06:07,7018,0,9,0,21,0,16,5
11:06:07,7053,0,62,0,166,0,165,1
11:06:08,7062,0,0,0,0,0,0,0
11:06:08,7020,0,98,5,219,0,186,28
11:06:12,7018,0,9,0,21,0,16,5
11:06:12,7053,0,66,0,166,0,165,1
11:06:13,7062,0,0,0,0,0,0,0
11:06:13,7020,0,94,5,219,0,187,27
11:06:17,7018,0,10,1,21,0,16,4
11:06:17,7053,0,68,0,166,0,165,1
11:06:18,7062,0,0,0,0,0,0,0
11:06:18,7020,0,95,5,219,0,188,26
11:06:22,7018,0,11,1,21,0,16,4
11:06:22,7053,0,64,0,166,0,165,1
11:06:23,7062,0,0,0,0,0,0,0
11:06:23,7020,0,90,5,219,0,189,25
11:06:27,7018,0,12,1,21,0,16,4
11:06:27,7053,0,62,0,166,0,165,1
11:06:28,7062,0,0,0,0,0,0,0
11:06:28,7020,0,93,6,219,0,189,24
11:06:32,7018,0,11,1,21,0,16,4
11:06:32,7053,0,65,0,166,0,165,1
11:06:33,7062,0,0,0,0,0,0,0
11:06:33,7020,0,95,4,219,0,189,26
11:06:37,7018,0,11,0,21,0,16,5
11:06:37,7053,0,65,0,166,0,165,1
11:06:38,7062,0,0,0,0,0,0,0
11:06:38,7020,0,95,4,219,0,189,26
11:06:42,7018,0,11,0,21,0,16,5
11:06:42,7053,0,64,0,166,0,165,1
11:06:43,7062,0,0,0,0,0,0,0
11:06:43,7020,0,91,4,219,0,189,26
11:06:47,7018,0,9,1,21,0,16,4
11:06:47,7053,0,64,0,166,0,165,1
11:06:48,7062,0,0,0,0,0,0,0
11:06:48,7020,1,92,3,219,0,189,27
11:06:52,7018,0,9,0,21,0,16,5
11:06:52,7053,0,64,0,166,0,165,1
11:06:53,7062,0,0,0,0,0,0,0
11:06:53,7020,1,91,4,219,0,189,26
11:06:57,7018,0,9,0,21,0,16,5
11:06:57,7053,0,65,0,166,0,165,1
11:06:58,7062,0,0,0,0,0,0,0
11:06:58,7020,1,88,3,219,0,190,26
11:07:02,7018,0,9,0,21,0,16,5
11:07:02,7053,0,66,0,166,0,165,1
11:07:03,7062,0,0,0,0,0,0,0
11:07:03,7020,1,87,3,219,0,190,26
11:07:07,7018,0,9,0,21,0,15,6
11:07:07,7053,0,66,0,166,0,165,1
11:07:08,7062,0,0,0,0,0,0,0
11:07:08,7020,0,87,3,219,0,190,25
11:07:12,7018,0,8,1,21,0,15,5
11:07:12,7053,0,66,0,166,0,165,1
11:07:13,7062,0,0,0,0,0,0,0
11:07:13,7020,0,87,2,219,0,190,26
11:07:17,7018,0,9,0,21,0,15,6
11:07:17,7053,0,65,0,166,0,165,1
11:07:18,7062,0,0,0,0,0,0,0
11:07:18,7020,0,90,2,219,0,190,26
11:07:22,7018,0,9,0,21,0,15,6
11:07:22,7053,0,65,0,166,0,165,1
11:07:23,7062,0,0,0,0,0,0,0
11:07:23,7020,0,86,1,219,0,190,27
11:07:27,7018,0,10,0,21,0,15,6
11:07:27,7053,0,65,0,166,0,165,1
11:07:28,7062,0,0,0,0,0,0,0
11:07:28,7020,0,78,0,219,0,190,28
11:07:32,7018,0,10,0,21,0,15,6
11:07:32,7053,0,64,0,166,0,165,1
11:07:33,7062,0,0,0,0,0,0,0
11:07:33,7020,0,79,1,219,0,190,27
11:07:37,7018,0,11,0,21,0,15,6
11:07:37,7053,0,61,0,166,0,165,1
11:07:38,7062,0,0,0,0,0,0,0
11:07:38,7020,0,85,1,219,0,189,28
11:07:42,7018,0,9,1,21,0,15,5
11:07:42,7053,0,63,0,166,0,165,1
11:07:43,7062,0,0,0,0,0,0,0
11:07:43,7020,0,90,1,219,0,187,30
11:07:47,7018,0,9,1,21,0,15,5
11:07:47,7053,0,66,0,166,0,165,1
11:07:48,7062,0,0,0,0,0,0,0
11:07:48,7020,0,92,1,219,0,187,30
11:07:52,7018,0,9,0,21,0,15,6
11:07:52,7053,0,62,0,166,0,165,1
11:07:53,7062,0,0,0,0,0,0,0
11:07:53,7020,0,91,3,219,0,187,28
11:07:57,7018,0,9,0,21,0,15,6
11:07:57,7053,0,59,0,166,0,165,1
11:07:58,7062,0,0,0,0,0,0,0
11:07:58,7020,0,90,5,219,0,187,26
11:08:02,7018,0,9,0,21,0,15,6
11:08:02,7053,0,59,0,166,0,165,1
11:08:03,7062,0,0,0,0,0,0,0
11:08:03,7020,0,86,5,219,0,187,26
11:08:07,7018,0,10,0,21,0,15,6
11:08:07,7053,0,59,0,166,0,165,1
11:08:08,7062,0,0,0,0,0,0,0
11:08:08,7020,0,85,2,219,0,187,29
11:08:12,7018,0,9,0,21,0,15,6
11:08:12,7053,0,56,0,166,0,165,1
11:08:13,7062,0,0,0,0,0,0,0
11:08:13,7020,0,88,2,219,0,187,29
11:08:17,7018,0,8,1,21,0,15,5
11:08:17,7053,0,60,0,166,0,165,1
11:08:18,7062,0,0,0,0,0,0,0
11:08:18,7020,0,88,2,219,0,187,29
11:08:22,7018,0,8,2,21,0,15,4
11:08:22,7053,0,60,0,166,0,165,1
11:08:23,7062,0,0,0,0,0,0,0
11:08:23,7020,0,86,2,219,0,187,29
11:08:27,7018,0,7,1,21,0,15,5
11:08:27,7053,0,61,0,166,0,165,1
11:08:28,7062,0,0,0,0,0,0,0
11:08:28,7020,0,88,1,219,0,187,30
11:08:32,7018,0,7,1,21,0,15,5
11:08:32,7053,0,61,0,166,0,165,1
11:08:33,7062,0,0,0,0,0,0,0
11:08:33,7020,0,87,2,219,0,187,30
11:08:37,7018,0,8,1,21,0,15,5
11:08:37,7053,0,62,0,166,0,165,1
11:08:38,7062,0,0,0,0,0,0,0
11:08:38,7020,0,90,1,219,0,187,31
11:08:42,7018,0,8,1,21,0,15,5
11:08:42,7053,0,66,0,166,0,165,1
11:08:43,7062,0,0,0,0,0,0,0
11:08:43,7020,0,91,1,219,0,187,31
11:08:47,7018,0,8,0,21,0,15,6
11:08:47,7053,0,66,0,166,0,165,1
11:08:48,7062,0,0,0,0,0,0,0
11:08:48,7020,0,94,1,219,0,187,31
11:08:52,7018,0,8,0,21,0,15,6
11:08:52,7053,0,67,0,166,0,164,2
11:08:53,7062,0,0,0,0,0,0,0
11:08:53,7020,0,94,1,219,0,187,31
11:08:57,7018,0,8,0,21,0,15,6
11:08:57,7053,0,66,0,166,0,164,2
11:08:58,7062,0,0,0,0,0,0,0
11:08:58,7020,0,91,3,219,0,187,29
11:09:02,7018,0,8,0,21,0,15,6
11:09:02,7053,0,68,0,166,0,164,2
11:09:03,7062,0,0,0,0,0,0,0
11:09:03,7020,0,89,1,219,0,187,31
11:09:07,7018,0,8,0,21,0,15,6
11:09:07,7053,0,68,0,166,0,164,2
11:09:08,7062,0,0,0,0,0,0,0
11:09:08,7020,0,87,1,219,0,187,31
11:09:12,7018,0,8,0,21,0,15,6
11:09:12,7053,0,69,0,166,0,163,3
11:09:13,7062,0,0,0,0,0,0,0
11:09:13,7020,0,87,1,219,0,186,32
11:09:17,7018,0,8,0,21,0,15,6
11:09:17,7053,0,68,0,166,0,163,3
11:09:18,7062,0,0,0,0,0,0,0
11:09:18,7020,0,83,1,219,0,186,32
11:09:22,7018,0,11,0,21,0,15,6
11:09:22,7053,0,64,0,166,0,163,3
11:09:23,7062,0,0,0,0,0,0,0
11:09:23,7020,0,85,0,219,0,186,33
11:09:27,7018,0,11,0,21,0,15,6
11:09:27,7053,0,64,0,166,0,163,3
11:09:28,7062,0,0,0,0,0,0,0
11:09:28,7020,0,82,1,219,0,186,32
11:09:32,7018,0,11,0,21,0,15,6
11:09:32,7053,0,62,0,166,0,163,3
11:09:33,7062,0,0,0,0,0,0,0
11:09:33,7020,0,83,1,219,0,187,31
11:09:37,7018,0,11,0,21,0,15,6
11:09:37,7053,0,62,0,166,0,163,3
11:09:38,7062,0,0,0,0,0,0,0
11:09:38,7020,0,81,3,219,0,187,29
11:09:42,7018,0,10,1,21,0,15,5
11:09:42,7053,0,61,0,166,0,163,3
11:09:43,7062,0,0,0,0,0,0,0
11:09:43,7020,0,81,2,219,0,187,30
11:09:47,7018,0,10,1,21,0,15,5
11:09:47,7053,0,60,0,166,0,163,3
11:09:48,7062,0,0,0,0,0,0,0
11:09:48,7020,0,82,1,219,0,188,30
11:09:52,7018,0,10,1,21,0,15,5
11:09:52,7053,0,62,0,166,0,163,3
11:09:53,7062,0,0,0,0,0,0,0
11:09:53,7020,0,88,1,219,0,187,31
11:09:57,7018,0,11,1,21,0,15,5
11:09:57,7053,0,60,0,166,0,163,3
11:09:58,7062,0,0,0,0,0,0,0
11:09:58,7020,0,88,1,219,0,187,31
11:10:02,7018,0,9,2,21,0,15,4
11:10:02,7053,0,62,0,166,0,161,5
11:10:03,7062,0,0,0,0,0,0,0
11:10:03,7020,1,90,2,219,0,187,30
11:10:07,7018,0,10,1,21,0,16,4
11:10:07,7053,0,59,0,166,0,161,5
11:10:08,7062,0,0,0,0,0,0,0
11:10:08,7020,1,89,4,219,0,186,29
11:10:12,7018,0,10,1,21,0,16,4
11:10:12,7053,0,59,0,165,0,160,5
11:10:13,7062,0,0,0,0,0,0,0
11:10:13,7020,0,88,5,219,0,186,28
11:10:17,7018,0,11,1,21,0,16,4
11:10:17,7053,0,57,0,165,0,160,5
11:10:18,7062,0,0,0,0,0,0,0
11:10:18,7020,0,91,3,219,0,186,30
11:10:22,7018,0,11,1,21,0,16,4
11:10:22,7053,0,57,0,165,0,160,5
11:10:23,7062,0,0,0,0,0,0,0
11:10:23,7020,0,89,3,219,0,185,31
11:10:27,7018,0,11,1,21,0,16,4
11:10:27,7053,0,57,1,165,0,160,4
11:10:28,7062,0,0,0,0,0,0,0
11:10:28,7020,0,88,5,219,0,185,29
11:10:32,7018,0,14,1,21,0,16,4
11:10:32,7053,0,58,1,165,0,160,4
11:10:33,7062,0,0,0,0,0,0,0
